dropoff_longitude,dropoff_latitude,DOCensus_Tract
-74.00685883,40.72727966,3700
-73.99142456,40.75016022,10100
-73.9832077,40.76584244,13700
-73.96559143,40.77011108,12200
-74.00535583,40.72756577,3700
-73.97566223,40.76383591,11201
-73.98477173,40.73955917,6800
-73.99697113,40.74026108,8100
-73.99180603,40.73126984,5700
-73.97409058,40.74384689,7000
-73.97542572,40.7413826,7000
-73.99478149,40.76029205,12100
-73.99121857,40.73508453,5200
-73.97521973,40.74576187,7800
-73.98764038,40.75888824,11900
-74.01008606,40.71120834,1300
-73.96484375,40.80664063,19900
-73.97628021,40.74789047,7800
-73.9718399,40.75413895,9000
-73.99968719,40.72195435,4500
-73.9578476,40.76185226,10602
-73.86563873,40.75743866,37900
-73.98093414,40.78195572,16300
-74.00906372,40.71104813,1300
-73.98075104,40.77423859,15300
-73.96170807,40.71655655,55500
-73.95677185,40.78583527,16001
-73.98551178,40.77843475,15500
-74.00901794,40.73525238,7500
-73.9533844,40.76480865,11600
-73.94831848,40.70783997,51100
-73.87901306,40.75193024,27700
-73.9571228,40.76838684,12600
-73.96468353,40.79269028,18500
-73.9467926,40.72255707,49900
-73.98794556,40.74944687,7600
-73.87215424,40.77445984,33100
-73.98573303,40.76781845,13900
-73.97939301,40.7640686,13700
-73.99826813,40.73521042,6300
-73.96335602,40.77460861,13000
-73.99002075,40.73810196,5200
-73.97734833,40.75410843,9400
-73.98479462,40.75926208,12500
-73.97994232,40.7323494,4400
-73.983284,40.72773743,3400
-73.78443146,40.6458168,71600
-73.95846558,40.78321075,15002
-73.97613525,40.77597809,15700
-73.95561218,40.76603699,12400
-73.98516083,40.75772476,11900
-73.9759903,40.76056671,10400
-73.99467468,40.7503891,10100
0,0,
-74.00432587,40.72120285,4700
-73.96984863,40.79391479,18100
-73.95635986,40.7681427,12600
-73.97042847,40.79446793,18300
-73.98590088,40.74500656,7400
-74.00016785,40.73038101,6500
-73.97454071,40.73645782,6200
-73.95806885,40.76879883,12600
-73.96118164,40.60541916,55600
-74.0063858,40.73344421,7500
-74.01675415,40.7114563,31704
-73.96899414,40.75458145,9800
-73.98562622,40.75353241,11300
-73.97795868,40.7354393,6000
-73.99033356,40.72893906,3800
-73.98548889,40.75505066,11300
-73.94567871,40.79304886,17200
-73.97235107,40.76237869,11202
-73.9990387,40.68490601,4900
-73.99079895,40.75573349,11300
-73.99383545,40.77057266,13500
-73.97373962,40.75112915,8800
-73.96188354,40.80551529,20101
-73.96257019,40.76816177,12000
-73.95069885,40.82246017,22500
-73.98220825,40.76289368,13100
-73.99461365,40.7294426,5900
-73.98531342,40.73601151,5000
-73.9875946,40.73266983,4000
-73.97463226,40.75047684,8800
-73.95731354,40.7827034,15002
-73.99497986,40.74401855,9100
-73.87879944,40.76128769,35100
-73.94853973,40.77416992,13600
-73.98794556,40.72777176,3800
-73.98339844,40.75131607,8400
-73.95329285,40.76459122,11600
-73.98080444,40.74917603,8200
-73.98421478,40.72506714,3200
-73.94816589,40.77869415,14602
-73.96379089,40.77402115,13000
-73.96012115,40.76050568,10602
-74.01744843,40.70820236,31704
-73.97888184,40.7199173,2201
-73.73290253,40.65514374,66400
-73.96242523,40.76762772,12000
-73.98210907,40.75856018,12500
-74.00269318,40.74480057,8900
-73.95789337,40.77038193,13400
-73.9760437,40.75727463,10200
-73.99214172,40.75421143,11100
-73.99188995,40.74871826,10100
-73.99957275,40.72354126,4900
-73.99562073,40.74417496,9100
-73.98410797,40.76525116,13900
-73.97967529,40.74948502,8200
-73.98727417,40.74937057,7600
-73.98779297,40.75127792,10900
-73.97128296,40.78364563,16900
-73.95402527,40.77305603,13800
-73.9537735,40.78489685,16001
-73.98085022,40.75059128,8200
-73.97503662,40.7649765,11201
-73.9697876,40.78468323,16900
-73.97914886,40.75889587,10400
-74.00460052,40.72270203,4700
-73.94122314,40.71320724,48100
-73.99665833,40.72531891,4300
-73.9733429,40.76386642,11201
-74.00812531,40.73947144,7900
-73.98144531,40.72075653,2202
-73.94243622,40.84688568,25500
-73.83034515,40.75993729,87100
-73.98429871,40.75086975,8400
-73.97315979,40.76090622,10200
-73.99520111,40.72751617,5501
-73.96414948,40.75662613,10800
-74.0036087,40.72928619,6700
-74.01445007,40.70325851,31900
-73.98072052,40.7747879,15300
-73.98498535,40.72810364,3800
-73.98517609,40.73255539,4800
-73.99842072,40.72283936,4500
-73.93455505,40.68027878,27300
-73.98771667,40.7324791,4000
-73.99609375,40.73265839,6300
-73.95469666,40.78068161,14802
-73.98500824,40.72260666,3002
-73.9491272,40.77710724,14402
-73.96872711,40.80253983,19500
-73.99798584,40.75422287,11100
-73.99141693,40.74508286,9500
-73.98748016,40.75542068,11300
-73.99317169,40.74468994,9100
-73.98781586,40.76998138,14500
-73.95055389,40.68850708,25100
-73.9896698,40.73437881,5000
-73.98518372,40.73225403,4000
-73.91690826,40.67163086,36300
-73.98841095,40.74977112,10100
-73.98725128,40.73899841,5600
-73.98789978,40.77951813,15900
-73.99787903,40.72589111,4900
-74.00591278,40.734478,7300
-73.98747253,40.75601959,11300
-73.98582458,40.74189758,5600
-73.97962952,40.73300171,4400
-73.98194122,40.74238968,6800
-73.87277985,40.77433014,33100
-73.97758484,40.78628159,17100
-73.98068237,40.74288177,7200
-73.97911072,40.73483658,6000
-73.97792816,40.72968292,4400
-73.98648071,40.72644424,3800
-73.96047211,40.7698288,12600
-73.97306061,40.67950058,16100
-73.98419952,40.72234344,3002
-73.95461273,40.77793121,14601
-73.95709991,40.72042847,55700
-73.98188019,40.76754761,13700
-73.98985291,40.73347092,4200
-73.99006653,40.72528839,3602
-73.9934082,40.7572403,11500
-73.94036102,40.75211716,3300
-73.97492218,40.7622261,10400
-73.97586823,40.75642776,9400
-73.99253845,40.76897049,13500
-74.00005341,40.75863266,11700
0,0,
-73.98866272,40.73653412,5000
-74.00384521,40.73757553,7700
-74.00453949,40.74214172,8300
-73.99401855,40.72260666,4300
-74.00654602,40.73022461,6700
-73.99462128,40.74274826,8700
-73.99028778,40.72509384,3602
-73.97371674,40.75115967,8800
-73.95617676,40.68335342,22900
-73.95397186,40.76693726,12400
-74.00144958,40.73100281,6700
-73.97080231,40.79845047,18700
-73.93576813,40.74313354,17900
-73.97743988,40.74271011,7000
-73.94831848,40.79566956,17401
0,0,
-73.9927063,40.7253418,5502
-73.99832153,40.73374176,6300
-73.9858551,40.75006104,8400
-73.97838593,40.7525444,9400
-73.943573,40.78867722,16400
-73.95796204,40.77919769,15001
-73.78708649,40.64464188,71600
-74.00248718,40.73893356,7700
-73.97412109,40.76226044,11202
-73.97362518,40.74776459,7800
-73.97959137,40.74371719,7200
-73.98404694,40.74915314,8400
-74.17788696,40.69555283,980200
-73.98579407,40.74881363,7600
-73.9701004,40.79663086,18700
-73.95892334,40.71037674,52300
-74.00765228,40.70312119,700
-73.9849472,40.7769165,15500
-74.00078583,40.74724197,9300
0,0,
-74.00180054,40.73856735,7700
-73.97907257,40.71367264,202
-73.99026489,40.75158691,10900
-73.98786926,40.75970459,11900
-73.98567963,40.72939682,4000
-73.94363403,40.79286575,17000
-73.95624542,40.76615524,12400
-74.00327301,40.7284584,6700
-73.99803162,40.72278595,4300
-73.99569702,40.74663162,9500
-73.86483765,40.77033997,33100
-74.00469971,40.72838593,3700
-73.98415375,40.74272156,6800
-73.97974396,40.76186752,13100
-73.99235535,40.74935532,10100
-73.88088989,40.86133194,33400
-74.00196838,40.72809219,6500
-73.9635849,40.79301834,14300
-73.97013092,40.75299835,9000
-73.9543457,40.76999283,13200
-73.97587585,40.78661346,17100
-73.87082672,40.77408981,33100
-73.96169281,40.78043747,14300
-73.7800293,40.66649246,30600
-73.99040985,40.7195282,1800
-73.97897339,40.74282074,7000
-73.97277832,40.75606155,10000
-73.94184875,40.84202957,25100
-73.98117828,40.78739166,17100
-73.97068024,40.78343964,14300
-74.0054245,40.72698593,3700
-73.99965668,40.76129532,11700
-73.9560318,40.77967834,14801
-74.00889587,40.71456528,2100
-73.93882751,40.71246338,48100
-73.99854279,40.71717834,4100
-74.0091629,40.71868134,3900
-74.01077271,40.72922516,6900
-73.95153046,40.7777977,14602
-74.00859833,40.70515823,700
-73.94898224,40.78105927,15400
-73.96321869,40.7120285,55100
-73.98807526,40.73458099,5000
-73.97937012,40.76140213,13100
-73.99060822,40.73373032,6100
0,0,
-73.98444366,40.76478958,13300
-73.9937973,40.74150467,5400
-73.98862457,40.72977448,3800
-73.97759247,40.75392914,9400
-73.98430634,40.75888062,12500
-73.97698212,40.7324791,4400
-74.0346756,40.75033569,18500
-74.00039673,40.75759888,9900
-73.97789764,40.76363373,13700
-73.97785187,40.75754547,9400
-73.96118164,40.76991272,12800
-74.00221252,40.72428131,4700
-73.98932648,40.71818161,1800
-74.00820923,40.74871826,9900
-73.95296478,40.77426529,13800
-73.98558807,40.75223923,8400
-73.98448181,40.76485062,13300
-73.98110962,40.75362778,9600
-73.95158386,40.77316666,13600
-73.95578003,40.76422501,11600
-73.96003723,40.77894974,14200
-73.99365234,40.70262146,2100
-73.78943634,40.64714432,71600
-73.97051239,40.75868225,10000
-73.97879028,40.76224136,13100
-73.78354645,40.64421844,71600
-73.98783875,40.74968719,10100
-74.0160141,40.71115112,31704
-73.97812653,40.75751495,9600
-73.92974854,40.76073456,4700
-73.98204041,40.77127838,14900
-73.96122742,40.80656433,20101
-73.97909546,40.76536179,13700
-73.96710968,40.76832199,12200
-73.95281219,40.77239227,13400
-73.98643494,40.73023987,4000
-73.96621704,40.78982162,17700
-73.96399689,40.79974365,19300
-73.9682312,40.79232407,18100
-73.97499847,40.75912857,10200
-73.9445343,40.77951813,15200
-73.97177124,40.75725937,10000
-73.9896698,40.72553253,3800
-73.9770813,40.75574112,9400
-73.97841644,40.77806091,15700
-74.01161194,40.70453262,900
-73.98847198,40.69355011,1100
-73.94842529,40.77053452,13200
-73.91497803,40.69229889,41500
-73.96337891,40.77461243,13000
-73.96958923,40.76443863,11401
-73.99110413,40.73900986,5200
-73.98174286,40.77911377,15900
-73.98145294,40.75738907,9600
-73.98158264,40.72462845,3200
-73.97562408,40.74636078,7800
-73.99185944,40.77053452,13500
-74.00041962,40.76144409,11700
-73.98387146,40.76713562,13900
-73.96772003,40.76145172,11203
-73.98233032,40.73036957,3400
-74.17717743,40.69503021,980200
-73.98425293,40.7509079,8400
-73.97206879,40.74668884,7800
-73.97640991,40.75749207,10200
-73.98386383,40.76027298,12500
-73.98417664,40.72526169,3200
-74.00696564,40.73699188,7900
-73.97827148,40.75239944,9200
-73.96851349,40.76268387,11402
-73.98101807,40.73336029,4400
-73.95088196,40.80514526,22000
-73.96844482,40.75407028,9800
-74.0141449,40.7129631,31703
-73.97888947,40.75824738,9600
-73.78903961,40.64167786,71600
-73.95581818,40.77970886,14802
-73.97660828,40.73945999,6200
-73.95127869,40.80852509,22200
-73.91111755,40.74692917,25100
-73.97517395,40.75036621,8000
-73.98748016,40.72901917,3800
-73.97613525,40.79496384,18300
-73.99143219,40.75003052,10100
-74.01546478,40.70928192,31704
-73.95477295,40.77748871,14601
-74.00559998,40.73244476,7300
-73.97756195,40.78436661,16700
-74.00372314,40.73670959,7700
-74.01045227,40.71938324,3900
-73.98752594,40.7505722,10900
-73.98873138,40.77809906,15500
-73.98780823,40.74800873,7600
-73.97505951,40.7477417,7800
-73.98468018,40.74264908,5600
-73.93647766,40.83015823,24302
-73.97507477,40.76010132,10200
-74.00989532,40.71322632,2100
-73.97712708,40.74497986,7000
-73.98068237,40.745121,7200
-74.00085449,40.71803665,3100
-73.98574829,40.71991348,3001
-73.98873138,40.75679016,11900
-73.9910202,40.76076889,12100
0,0,
-73.9912262,40.74901581,10100
-73.91954041,40.739048,18501
-73.92222595,40.76574326,6300
-73.95432281,40.76631546,12400
-74.00183105,40.76112747,11700
-73.78276825,40.644104,71600
-74.00014496,40.73046875,6500
-73.99967957,40.73768234,7100
-73.96901703,40.75800323,9800
-73.99298859,40.75152588,10100
-73.99181366,40.75141144,10100
0,0,
-73.99181366,40.73862076,5400
-73.97621155,40.72361374,2602
-73.98066711,40.73695755,6400
-74.17678833,40.69438171,980200
-74.00785065,40.73275757,6900
-73.97835541,40.72904587,3400
-73.9596405,40.80868149,20701
-73.97065735,40.75589752,9800
-73.98873901,40.76265717,12700
-73.98913574,40.75033188,10100
-73.99472809,40.71966171,4100
-74.00565338,40.72547531,3700
-73.9710083,40.76092529,11203
-73.97956085,40.76152802,13100
-73.9673996,40.79870987,19100
-73.99015045,40.77200317,14700
-73.98748779,40.74592972,7600
-73.97296143,40.76472092,14300
-73.97869873,40.75134659,8200
-73.96021271,40.76190567,10602
-73.98202515,40.77687073,15300
-73.91278839,40.75600433,16100
-73.96629333,40.75553131,9800
-73.95223236,40.7870369,16002
-73.8615799,40.76817703,33100
-73.98419952,40.70233154,2100
-74.0145874,40.71406937,31703
-74.00559998,40.73328781,7300
-73.97506714,40.67552567,15900
-73.94095612,40.829319,23501
-73.96112061,40.77775955,14200
-73.85650635,40.84841537,25200
-73.9995575,40.76121521,11700
-73.98825836,40.76897049,13900
-73.9797287,40.74930954,8200
-73.98921204,40.75841522,12100
-73.97363281,40.7571106,10000
-73.95207977,40.78472137,15801
-73.99080658,40.75103378,10100
-73.98322296,40.74467087,7400
-73.98099518,40.78181458,16300
-73.9442215,40.71295929,49500
-74.00708771,40.73464203,7500
-73.96123505,40.77024841,12800
-73.97790527,40.72647095,2800
-73.9234314,40.77027512,6900
-73.97175598,40.74717331,8800
-73.97364044,40.7946701,18300
-73.96035767,40.77022171,12800
-74.00698853,40.62755203,21000
-73.98235321,40.74721909,7400
-73.97106171,40.76140976,11202
-73.95586395,40.76379776,11600
-73.98213959,40.76849365,14500
-74.01398468,40.71275711,31703
-74.00065613,40.75838089,9900
-73.94346619,40.79337692,17200
-73.91712952,40.74637222,25301
-73.97745514,40.75717163,9400
-73.98075867,40.73792648,6400
-73.9682312,40.75303268,9000
-73.9878006,40.74521637,7600
-73.99130249,40.72984314,5700
-73.74615479,40.70294571,51600
-73.97091675,40.76127625,11203
0,0,
-73.99226379,40.75818634,11500
0,0,
-73.97057343,40.79601288,18700
0,0,
-73.96915436,40.76666641,12200
-73.96792603,40.76264572,11402
-73.86186218,40.76843643,33100
-73.97623444,40.74972153,8000
0,0,
-73.94219208,40.75434113,2500
-73.99501801,40.73406982,6100
0,0,
-73.99237823,40.72502899,5502
-73.96193695,40.75576019,10601
-73.99707794,40.72223282,4100
-73.98323059,40.75621033,11900
-73.96347809,40.76861572,12000
-73.9621582,40.77921677,14300
-74.01121521,40.71343994,2100
-74.00189209,40.72835541,6500
-73.95291901,40.78330231,15801
-73.972435,40.75086975,8800
-73.98708344,40.69229507,1100
-73.95464325,40.71670151,51900
-73.97737122,40.7520256,9200
-73.98886108,40.7387619,5200
-73.99272156,40.72840118,5700
-73.97695923,40.75089264,8000
-73.87204742,40.77410889,33100
-73.99333191,40.72795486,5502
-73.96513367,40.7664299,12000
-73.96721649,40.76357269,11402
-73.9812088,40.76903152,14500
-73.96975708,40.78458405,14300
-73.79001617,40.64692688,71600
-73.98498535,40.72407532,3200
-73.98586273,40.75867081,11900
-73.94868469,40.80332184,19000
-73.9796524,40.73289871,4400
-73.99612427,40.75868988,11500
-73.97926331,40.65459061,150200
-74.00834656,40.74647903,9900
-73.99491882,40.75003052,10100
-73.96492767,40.75544739,8603
-73.99464417,40.69768906,501
-73.9757843,40.74876785,7800
-73.95095825,40.77550125,13800
-73.9874115,40.76062393,12700
-73.95983124,40.77882004,14200
-73.87262726,40.7744751,33100
-73.9927063,40.74985123,10100
-73.96581268,40.76829147,12000
-73.95675659,40.77746201,14000
-73.96594238,40.75999069,10800
-73.99110413,40.74888992,10100
-73.9877243,40.72120667,3001
-73.996521,40.76337814,12900
-73.96941376,40.76626968,12200
-73.95879364,40.81483841,21100
-73.98167419,40.74090958,6800
-73.97679138,40.75730515,9400
-74.00258636,40.72323608,4700
-73.97749329,40.76093292,10400
-73.96286011,40.76472473,11800
-73.98796844,40.74310684,5600
-73.99664307,40.73649216,6300
-74.00969696,40.70632172,700
-73.96408081,40.76132965,11000
-73.97433472,40.75692368,10200
-73.92451477,40.69544983,42100
-73.97397614,40.79561615,18300
-73.96077728,40.76951981,12800
-73.98513031,40.74742889,7400
-74.01473999,40.70969009,31704
-73.97223663,40.75421906,9200
-73.98390961,40.7546463,8400
-73.99571991,40.72661209,5502
-73.86437988,40.77004242,33100
-73.98899841,40.7267952,3800
-73.97924805,40.77671814,15700
-73.9927063,40.74087143,5400
-73.95964813,40.77944183,14200
-73.99282074,40.76334,12900
-74.00682068,40.7197113,3300
-73.97338104,40.7543869,9200
-73.88388824,40.74766922,28300
-73.97639465,40.63124084,47800
-73.96320343,40.75762177,10601
-73.98677826,40.75614166,11900
-73.98181915,40.77318192,14900
-73.95983887,40.77883911,14200
-73.97942352,40.75646973,9600
-73.99505615,40.76047516,12900
-73.97112274,40.7545166,9000
-73.99575806,40.75966644,11700
-73.98696136,40.76910019,13900
-73.97869873,40.7621994,10400
-73.98603821,40.74068832,5600
-73.93763733,40.7582016,3300
-74.00608063,40.74000549,7900
-73.99133301,40.75003815,10100
-73.99729919,40.73675919,7100
-73.96892548,40.76398849,11402
-73.98791504,40.75699615,11900
-73.97786713,40.77900314,16100
-73.95246887,40.76654816,12400
-73.94681549,40.81613922,22102
-73.98162842,40.72462845,3200
-73.91265869,40.70830536,59100
-73.97337341,40.75790405,10000
-74.00283051,40.73251343,6700
-73.95906067,40.76003647,10602
-74.00775146,40.75167084,9900
-73.95681,40.76832199,12600
-73.97914124,40.7726593,15300
-73.9821701,40.75167084,8200
-73.92103577,40.74533081,18300
-73.95154572,40.82196426,22500
-73.98056793,40.75027847,8200
-73.98973083,40.75355911,10900
-73.96279144,40.7747879,13000
-73.99188995,40.73679733,5200
-73.99891663,40.76095581,11700
-73.94271088,40.78583908,16200
-73.93791962,40.79712677,18800
