dropoff_longitude,dropoff_latitude,DOcity,DOborough
-73.95737457,40.77774048,New York,Upper East Side
-73.97942352,40.75527191,New York,Midtown Center
-73.99088287,40.75615311,New York,Garment District
-74.01226044,40.7148819,New York,Tribeca
-74.00231934,40.73458099,New York,West Village
-74.00632477,40.73332596,New York,West Village
-73.9747467,40.7506218,New York,Murray Hill
-73.78917694,40.64238739,Jamaica,
-73.96786499,40.76538467,New York,Upper East Side
-73.98403931,40.76509857,New York,Clinton
-73.97807312,40.76229858,New York,Midtown Center
-73.96942139,40.7608757,New York,Midtown Center
-73.9802475,40.78219223,New York,Upper West Side
-73.97078705,40.76717377,New York,Upper East Side
-73.9914856,40.75076294,New York,Chelsea
-73.98493958,40.74212646,New York,Kips Bay
-74.00981903,40.72243118,New York,Tribeca
-73.97775269,40.78340149,New York,Upper West Side
-73.99620819,40.74045944,New York,Chelsea
-73.99329376,40.72446823,New York,Noho
-73.99159241,40.73022842,New York,Noho
-73.99958038,40.74400711,New York,Chelsea
-73.94784546,40.60556793,Brooklyn,Sheepshead Bay
-73.99632263,40.74048615,New York,Chelsea
-73.98662567,40.76302719,New York,Clinton
-74.00493622,40.74082947,New York,Chelsea
-73.98934937,40.75880051,New York,Clinton
-73.97998047,40.78569794,New York,Upper West Side
-73.98456573,40.76755142,New York,Clinton
-73.97854614,40.74524307,New York,Kips Bay
-73.98465729,40.75435638,New York,Theater District-Times Square
-73.98349762,40.75548935,New York,Theater District-Times Square
-74.00713348,40.74176407,New York,Chelsea
-73.95197296,40.6630249,Brooklyn,Prospect Lefferts Gardens
-73.97284698,40.75239182,New York,Turtle Bay
-73.78491974,40.66572189,Jamaica,Springfield Gardens
-73.94986725,40.77215195,New York,Yorkville
-73.98456573,40.74227142,New York,Kips Bay
-73.99295807,40.72795868,New York,Noho
-73.98251343,40.73968124,New York,Kips Bay
-73.97886658,40.76549149,New York,Clinton
-73.96452332,40.76446533,New York,Upper East Side
-73.98448944,40.75782776,New York,Theater District-Times Square
-73.97903442,40.75580215,New York,Midtown Center
-73.98952484,40.75267792,New York,Garment District
-73.95476532,40.76587296,New York,Upper East Side
-73.98110962,40.73377991,New York,Gramercy Park
-73.97298431,40.74358749,New York,Tudor City
-73.99142456,40.74954224,New York,Chelsea
-74.02423096,40.78033447,Union City,
-73.97969818,40.75662994,New York,Midtown Center
-73.98467255,40.74344635,New York,Midtown South Central
-73.98874664,40.7448349,New York,Midtown South Central
-73.87050629,40.77358627,Flushing,East Elmhurst
-73.97479248,40.75086975,New York,Murray Hill
-74.00660706,40.74402237,New York,Chelsea
-73.97434998,40.75708771,New York,Midtown Center
-73.96618652,40.8046608,New York,Morningside Heights
-74.00108337,40.74174118,New York,Chelsea
-73.97933197,40.76504135,New York,Clinton
-73.99105072,40.69319153,Brooklyn,
-73.98561859,40.72319794,New York,East Village
-73.95986938,40.77446365,New York,Upper East Side
0,0,,
-73.96125031,40.76987839,New York,Upper East Side
-73.98074341,40.7592392,New York,Midtown Center
-73.8628006,40.76845551,Flushing,
-73.97767639,40.73264694,New York,Stuyvesant Town
-73.97777557,40.78892517,New York,Upper West Side
-73.97389984,40.7625885,New York,Midtown Center
-73.95334625,40.78824234,New York,East Harlem
-73.99448395,40.74594116,New York,Chelsea
-73.95169067,40.71537018,Brooklyn,Greenpoint
-73.95690155,40.81841278,New York,Harlem
-73.98084259,40.76401901,New York,Clinton
-74.00986481,40.72008514,New York,Tribeca
-73.95121002,40.77925873,New York,Yorkville
-73.96221161,40.76465988,New York,Upper East Side
-73.95478058,40.76948547,New York,Upper East Side
-74.00202942,40.73947525,New York,West Village
-73.95413971,40.76631927,New York,Upper East Side
-73.96537018,40.71051788,Brooklyn,Williamsburg
-73.97853851,40.76264954,New York,Midtown Center
-73.95404816,40.71738052,Brooklyn,Greenpoint
-73.95266724,40.78253937,New York,Upper East Side
-73.99474335,40.74465179,New York,Chelsea
-74.00753021,40.73875046,New York,West Village
-73.98662567,40.75767136,New York,Theater District-Times Square
-73.95294952,40.81015015,New York,Morningside Heights
-74.00577545,40.7377243,New York,West Village
-73.95807648,40.76860809,New York,Upper East Side
-73.98406982,40.73748779,New York,Gramercy Park
-74.00480652,40.71908951,New York,Tribeca
-73.95976257,40.7711792,New York,Upper East Side
-73.96156311,40.77419281,New York,Upper East Side
-73.9940567,40.74653625,New York,Chelsea
-73.99472046,40.71855164,New York,Lower East Side
-73.9593277,40.80912781,New York,Morningside Heights
-73.97968292,40.73985291,New York,Kips Bay
-73.97360229,40.73832703,New York,Kips Bay
-73.97174072,40.75709915,New York,Midtown Center
-73.99165344,40.75378036,New York,Garment District
-73.98947144,40.75253677,New York,Garment District
-73.99717712,40.72200012,New York,Nolita
-73.95966339,40.76280975,New York,Upper East Side
-73.9805603,40.74237061,New York,Kips Bay
-73.96591187,40.75449753,New York,Turtle Bay
-73.9907074,40.75104141,New York,Garment District
-73.97930145,40.76521683,New York,Clinton
-74.01313782,40.70905685,New York,Financial District
-74.00107574,40.73527527,New York,West Village
-73.97060394,40.78500366,New York,Upper West Side
-73.99091339,40.7584877,New York,Clinton
-73.99461365,40.75056839,New York,Chelsea
-73.98916626,40.72676849,New York,East Village
-73.97719574,40.74557877,New York,Murray Hill
-73.94844055,40.71341324,Brooklyn,East Williamsburg
-73.97888184,40.78564072,New York,Upper West Side
-73.99102783,40.7183075,New York,Lower East Side
-73.98400116,40.77032852,New York,Lincoln Square
-73.98647308,40.75024033,New York,Koreatown
-74.01622009,40.70587921,New York,Financial District
-74.0022049,40.7505188,New York,Chelsea
-73.95411682,40.7662468,New York,Upper East Side
-73.95978546,40.77452087,New York,Upper East Side
-73.98459625,40.74270248,New York,Kips Bay
-73.96552277,40.76857758,New York,Upper East Side
-73.98417664,40.74333191,New York,Midtown South Central
-73.94802856,40.72174835,Brooklyn,Greenpoint
-74.00495911,40.7409935,New York,Chelsea
-73.9564743,40.77547073,New York,Upper East Side
-73.98184967,40.74660873,New York,Midtown South Central
-74.01629639,40.67583847,Brooklyn,Red Hook
-74.0088501,40.73812866,New York,West Village
-73.98732758,40.76436996,New York,Clinton
-73.99446106,40.71048737,New York,Two Bridges
-74.17700958,40.69492722,Newark,
-73.97635651,40.78830338,New York,Upper West Side
-73.98207855,40.77401352,New York,Lincoln Square
-73.95243835,40.72849274,Brooklyn,Greenpoint
-73.94436646,40.80728149,New York,Harlem
-73.99358368,40.73607254,New York,Greenwich Village
-73.99606323,40.74449921,New York,Chelsea
-73.99266815,40.7579422,New York,Garment District
-73.97753906,40.75806046,New York,Midtown Center
-74.01481628,40.71427155,New York,Battery Park City
-74.00106812,40.74636078,New York,Chelsea
-73.94855499,40.8066597,New York,Harlem
-73.98918152,40.75585938,New York,Theater District-Times Square
-73.86257935,40.76840973,Flushing,
-74.01095581,40.7135582,New York,Tribeca
-73.99992371,40.72052383,New York,Chinatown
-73.98902893,40.72687149,New York,East Village
-74.00593567,40.7065506,New York,Financial District
-73.99073792,40.75087738,New York,Chelsea
-73.98009491,40.77577209,New York,Lincoln Square
-73.98722839,40.7365799,New York,Gramercy Park
-73.98749542,40.75038147,New York,Garment District
-73.87375641,40.74697876,Elmhurst,Elmhurst
-73.96974182,40.7505188,New York,Turtle Bay
-74.0096817,40.73698425,New York,West Village
-73.9839859,40.76013947,New York,Theater District-Times Square
-73.9511795,40.78588486,New York,Upper East Side
-73.936203,40.84357071,New York,Washington Heights South
-73.97478485,40.78290558,New York,Upper West Side
-73.98465729,40.73291779,New York,Gramercy Park
-74.177742,40.69543076,Newark,
-73.98852539,40.73670197,New York,Gramercy Park
-73.99048615,40.75008392,New York,Chelsea
-73.95218658,40.78628159,New York,Upper East Side
-73.97468567,40.74984741,New York,Murray Hill
-73.98097229,40.75329971,New York,Midtown South Central
-73.97480011,40.78928375,New York,Upper West Side
-73.97814178,40.78731155,New York,Upper West Side
-74.01737976,40.70891571,New York,Battery Park City
-73.96787262,40.75154877,New York,Turtle Bay
-73.98101044,40.78012848,New York,Upper West Side
-73.78343964,40.64385223,Jamaica,
-73.97956085,40.75544357,New York,Midtown Center
-73.91651917,40.69905853,Brooklyn,Bushwick
-73.97635651,40.68262863,Brooklyn,Prospect Heights
-74.00749969,40.74097061,New York,Meatpacking District
-74.00379181,40.74210358,New York,Chelsea
-73.98877716,40.73968124,New York,Flatiron District
-73.99065399,40.72439957,New York,East Village
-73.9797821,40.75548935,New York,Midtown Center
-73.96582031,40.69186401,Brooklyn,Clinton Hill
-73.98715973,40.75996399,New York,Theater District-Times Square
0,0,,
-73.97763062,40.753685,New York,Midtown Center
-73.94970703,40.7622757,New York,Roosevelt Island
-73.98579407,40.75912094,New York,Theater District-Times Square
-73.95262146,40.74261475,Long Island City,Hunters Point
-74.01370239,40.71490097,New York,Battery Park City
-73.97527313,40.68574905,Brooklyn,Fort Greene
-73.96652985,40.75847626,New York,Turtle Bay
-73.97246552,40.75170135,New York,Turtle Bay
-73.97955322,40.73733139,New York,Gramercy Park
-73.98448181,40.75800705,New York,Theater District-Times Square
-73.98313141,40.73461914,New York,Gramercy Park
-73.99347687,40.72970581,New York,Greenwich Village
-73.9510498,40.68799973,Brooklyn,Bedford-Stuyvesant
-73.98154449,40.74725342,New York,Midtown South Central
-73.87082672,40.77404022,Flushing,East Elmhurst
-73.97570038,40.75575638,New York,Midtown Center
-73.98815918,40.75408554,New York,Garment District
-73.99829102,40.76091766,New York,Clinton
-73.91996765,40.73282623,Woodside,Maspeth
-73.98501587,40.72901917,New York,East Village
-73.98344421,40.74423218,New York,Kips Bay
-73.99490356,40.72308731,New York,Nolita
-73.96387482,40.76540756,New York,Upper East Side
-74.00270081,40.73406601,New York,West Village
-74.00952911,40.71878052,New York,Tribeca
-73.9757309,40.78801727,New York,Upper West Side
-73.86505127,40.77055359,Flushing,East Elmhurst
-73.98273468,40.72270966,New York,East Village
-73.97606659,40.74473572,New York,Kips Bay
-73.95311737,40.81097031,New York,Morningside Heights
-73.98126221,40.72505569,New York,East Village
-73.96176147,40.75556183,New York,Sutton Place
-73.99089813,40.76979065,New York,Clinton
-74.00322723,40.74002075,New York,West Village
-73.93624115,40.85628128,New York,Washington Heights North
-73.96370697,40.79790878,New York,Upper West Side
-73.96494293,40.75917053,New York,Turtle Bay
-73.97991943,40.72296906,New York,East Village
-73.98557281,40.73524857,New York,Gramercy Park
-73.79018402,40.64356613,Jamaica,
-73.95056915,40.78344727,New York,Yorkville
-73.94864655,40.77817535,New York,Yorkville
-73.95371246,40.77072906,New York,Upper East Side
-73.99279785,40.74372864,New York,Chelsea
-73.95449066,40.76574326,New York,Upper East Side
-73.98171234,40.76760483,New York,Clinton
-74.00299072,40.74406052,New York,Chelsea
-73.9875946,40.76550293,New York,Clinton
-73.96370697,40.76151657,New York,Upper East Side
-73.96065521,40.76654053,New York,Upper East Side
-73.97161102,40.79511642,New York,Upper West Side
-73.99394989,40.74642944,New York,Chelsea
-74.01122284,40.70207596,New York,Financial District
-73.95627594,40.77803802,New York,Upper East Side
-73.97187042,40.76348114,New York,Midtown Center
0,0,,
-74.00098419,40.72154236,New York,Soho
-73.99597931,40.73838043,New York,Flatiron District
-73.95582581,40.7273407,Brooklyn,Greenpoint
-73.96875763,40.75333786,New York,Turtle Bay
-73.93700409,40.82707214,New York,Harlem
-73.96961975,40.74884415,New York,Turtle Bay
-73.9888916,40.76516724,New York,Clinton
-73.95185089,40.71401978,Brooklyn,East Williamsburg
-73.98377228,40.72716522,New York,East Village
-73.99298859,40.74226761,New York,Flatiron District
-73.98495483,40.76204681,New York,Theater District-Times Square
-73.96863556,40.76728439,New York,Upper East Side
-73.93823242,40.85514832,New York,Washington Heights North
-73.97596741,40.75212479,New York,Midtown Center
-73.97932434,40.66175842,Brooklyn,Park Slope
-73.78981018,40.6431694,Jamaica,
-73.99102783,40.74533081,New York,Midtown South Central
-73.99998474,40.73621368,New York,West Village
-73.9562912,40.7843399,New York,Upper East Side
-73.99248505,40.74347687,New York,Chelsea
-73.95830536,40.66988754,Brooklyn,Crown Heights
-73.97846985,40.77275085,New York,Lincoln Square
-73.99066162,40.71442795,New York,Chinatown
-73.99102783,40.74218369,New York,Midtown South Central
-73.98110962,40.74529266,New York,Kips Bay
-73.78751373,40.64561081,Jamaica,
-73.97215271,40.75955582,New York,Midtown Center
-73.99150848,40.72984314,New York,Noho
-74.00071716,40.74449539,New York,Chelsea
-74.00952148,40.73970032,New York,West Village
-73.97977448,40.71406937,New York,Lower East Side
-73.98351288,40.76450348,New York,Clinton
-73.95812988,40.77814102,New York,Upper East Side
-73.95433044,40.78817749,New York,East Harlem
-73.99433899,40.7582283,New York,Hells Kitchen
-73.87230682,40.77447128,Flushing,
-73.9545517,40.77568817,New York,Yorkville
-74.02292633,40.76229095,Weehawken,
0,0,,
-73.9834137,40.77765656,New York,Lincoln Square
-73.94839478,40.82941437,New York,Harlem
-73.81374359,40.78120041,Whitestone,Bowne Park
-74.02191925,40.63742065,Brooklyn,Bay Ridge & Fort Hamilton
-73.98475647,40.74187851,New York,Kips Bay
-73.97852325,40.75287628,New York,Midtown Center
-73.99197388,40.74928665,New York,Chelsea
-73.96031189,40.77643585,New York,Upper East Side
-73.97596741,40.75138474,New York,Murray Hill
-73.9589386,40.77337646,New York,Upper East Side
-73.97819519,40.7482872,New York,Murray Hill
-73.98776245,40.73242569,New York,East Village
-73.96360779,40.77543259,New York,Upper East Side
-73.97976685,40.75553131,New York,Midtown Center
-73.98358917,40.77094269,New York,Lincoln Square
-73.99576569,40.75071335,New York,Chelsea
-73.95963287,40.77278519,New York,Upper East Side
-73.98148346,40.78012848,New York,Upper West Side
-74.00546265,40.72751999,New York,Soho
-73.98262024,40.7734375,New York,Lincoln Square
-73.94792938,40.78467941,New York,East Harlem
-73.92272186,40.76244736,Astoria,Astoria
-73.95429993,40.77414703,New York,Yorkville
-73.94630432,40.63146973,Brooklyn,Flatbush-Ditmas Park
-73.98766327,40.73271561,New York,Greenwich Village
0,0,,
-73.97106171,40.76511383,New York,Upper East Side
-73.94567108,40.81267166,New York,Harlem
-74.00432587,40.72550583,New York,Soho
-73.95462799,40.7714386,New York,Upper East Side
-73.98235321,40.77363205,New York,Lincoln Square
-74.01014709,40.71957779,New York,Tribeca
-73.9962616,40.74808884,New York,Chelsea
-73.84893799,40.66025543,Howard Beach,Howard Beach
-73.99762726,40.72238541,New York,Soho
-73.98336029,40.78031158,New York,Upper West Side
-73.9716568,40.75843048,New York,Midtown Center
-73.96694946,40.77269745,New York,Upper East Side
-73.96612549,40.76483917,New York,Upper East Side
-73.95505524,40.77864456,New York,Upper East Side
-73.97248077,40.79073715,New York,Upper West Side
-73.96414948,40.75733948,New York,Turtle Bay
-73.98316956,40.75654602,New York,Theater District-Times Square
-73.98940277,40.77301407,New York,Lincoln Square
-73.77645874,40.64628983,Jamaica,
-73.94232941,40.80899811,New York,Harlem
